City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Pak Phanang,TH,8.35,100.2,78.73,83,100,11.72,overcast clouds
348,Julio De Castilhos,BR,-29.23,-53.68,65.14,67,0,9.19,clear sky
349,Papetoai,PF,-17.5,-149.87,75.2,88,90,9.17,light rain
350,Hasaki,JP,35.73,140.83,54.0,93,75,14.99,light rain
351,High Level,CA,58.52,-117.14,19.4,73,90,8.05,light snow
352,Merauke,ID,-8.47,140.33,78.53,71,88,13.91,overcast clouds
353,Visnes,NO,59.36,5.22,51.01,93,40,8.05,scattered clouds
354,Myitkyina,MM,25.38,97.4,73.44,87,79,1.7,broken clouds
355,Beringovskiy,RU,63.05,179.32,39.99,85,22,8.14,few clouds
356,Imeni Poliny Osipenko,RU,52.42,136.49,33.6,85,95,9.51,overcast clouds
357,Waynesville,US,35.49,-82.99,52.0,78,26,5.39,scattered clouds
358,Karratha,AU,-20.74,116.85,64.45,72,0,10.98,clear sky
359,Geraldton,AU,-28.77,114.6,57.2,76,46,8.05,scattered clouds
360,Amahai,ID,-3.33,128.92,82.0,94,93,1.01,overcast clouds
361,Marystown,CA,47.17,-55.15,53.01,100,35,3.62,scattered clouds
362,Abu Dhabi,AE,24.47,54.37,80.6,65,0,2.24,clear sky
363,Evensk,RU,61.95,159.23,35.55,77,0,11.34,clear sky
364,Sarakhs,IR,36.54,61.16,50.0,43,0,2.24,clear sky
365,Araouane,ML,18.9,-3.53,94.17,12,0,8.39,clear sky
366,Mandiana,GN,10.63,-8.68,76.89,76,74,4.27,broken clouds
367,Sotouboua,TG,8.57,0.98,74.21,89,63,2.26,broken clouds
368,Todi,IT,42.78,12.4,48.99,57,25,3.71,scattered clouds
369,Takoradi,GH,4.88,-1.76,76.33,89,69,8.39,broken clouds
370,Nanlong,CN,31.35,106.06,56.48,90,100,1.54,light rain
371,Chabahar,IR,25.29,60.64,77.77,26,0,13.49,clear sky
372,Koundara,GN,12.48,-13.3,80.62,73,88,2.91,overcast clouds
373,Diamantino,BR,-14.41,-56.45,83.39,52,87,5.03,light rain
374,Nova Olimpia,BR,-14.8,-57.29,86.0,49,63,1.45,broken clouds
375,Weatherford,US,32.76,-97.8,71.01,27,0,1.99,clear sky
376,Mookane,BW,-23.69,26.66,79.38,29,0,14.5,clear sky
377,Pacifica,US,37.61,-122.49,89.6,25,1,5.3,clear sky
378,Lavrentiya,RU,65.58,-171.0,39.65,93,100,27.22,light rain
379,Ada,US,43.42,-116.13,66.99,22,1,5.82,clear sky
380,Paamiut,GL,61.99,-49.67,41.94,75,89,35.34,overcast clouds
381,Sept-Iles,CA,50.2,-66.38,46.0,100,90,8.05,moderate rain
382,Hamilton,US,39.18,-84.53,57.2,24,1,6.93,clear sky
383,Dali,CN,25.7,100.18,55.33,88,95,3.51,overcast clouds
384,Vanimo,PG,-2.67,141.3,78.15,83,100,6.51,moderate rain
385,Taixing,CN,32.17,120.01,55.99,89,0,4.12,clear sky
386,Gloversville,US,43.05,-74.34,46.0,94,100,3.0,overcast clouds
387,Naze,JP,28.37,129.48,73.4,88,75,4.7,broken clouds
388,Saskylakh,RU,71.92,114.08,3.25,93,85,3.38,overcast clouds
389,Trinidad,BO,-14.83,-64.9,82.4,65,20,4.7,few clouds
390,Mastic Beach,US,40.77,-72.85,55.4,87,90,11.41,overcast clouds
391,College,US,64.86,-147.8,19.99,62,20,5.82,few clouds
392,Saint-Augustin,CA,51.23,-58.65,48.13,89,69,7.23,broken clouds
393,Kloulklubed,PW,7.04,134.26,77.0,94,75,1.92,broken clouds
394,Mahon,ES,39.89,4.27,55.4,71,20,6.93,few clouds
395,Sao Jose Da Coroa Grande,BR,-8.9,-35.15,76.03,84,53,9.37,broken clouds
396,Edd,ER,13.93,41.69,83.71,71,0,2.59,clear sky
397,Zakamensk,RU,50.37,103.29,28.49,95,48,1.1,scattered clouds
398,Kapuskasing,CA,49.42,-82.43,41.0,65,75,18.34,shower rain
399,Tigre,AR,-34.43,-58.58,73.0,73,0,10.29,clear sky
400,Bitung,ID,1.45,125.18,75.2,94,75,2.24,moderate rain
401,Berlevag,NO,70.86,29.09,32.0,81,75,5.82,broken clouds
402,Ilulissat,GL,69.22,-51.1,46.4,61,75,13.87,broken clouds
403,Khani,GE,41.96,42.96,57.2,93,0,3.36,clear sky
404,Bathsheba,BB,13.22,-59.52,84.2,66,20,14.99,shower rain
405,Puerto Del Rosario,ES,28.5,-13.86,71.6,68,40,13.87,scattered clouds
406,Amapa,BR,1.0,-52.0,86.02,43,93,4.56,overcast clouds
407,Bilma,NE,18.69,12.92,85.32,17,0,5.32,clear sky
408,Seydisehir,TR,37.42,31.85,55.65,52,54,0.67,broken clouds
409,Pangnirtung,CA,66.15,-65.71,37.4,93,90,5.82,light rain
410,Mitu,CO,1.2,-70.17,77.29,94,92,2.64,moderate rain
411,Taos,US,36.41,-105.57,66.0,16,1,8.05,clear sky
412,San Jose,US,37.34,-121.89,93.99,13,90,5.53,smoke
413,Asyut,EG,27.18,31.18,75.2,60,0,13.87,clear sky
414,Ulladulla,AU,-35.35,150.47,61.0,87,90,1.12,light rain
415,Apollonia,GR,36.97,24.72,75.2,73,100,12.75,overcast clouds
416,Chicama,PE,-7.84,-79.15,69.39,65,7,7.45,clear sky
417,Atbasar,KZ,51.8,68.33,50.68,47,100,11.79,overcast clouds
418,Amalapuram,IN,16.58,82.02,76.39,95,2,3.47,light rain
419,Porto Velho,BR,-8.76,-63.9,84.2,79,40,3.36,scattered clouds
420,Moyale,KE,3.52,39.06,70.47,71,56,3.62,broken clouds
421,Manacor,ES,39.57,3.21,52.0,87,20,2.24,few clouds
422,Pine Bluff,US,34.23,-92.0,64.4,22,1,8.05,clear sky
423,Tomatlan,MX,19.93,-105.25,88.0,67,51,7.83,broken clouds
424,Riyadh,SA,24.69,46.72,71.6,33,0,2.24,clear sky
425,Hoopstad,ZA,-27.83,25.91,68.02,23,1,4.14,clear sky
426,Voyvozh,RU,62.89,54.96,30.31,98,100,8.66,overcast clouds
427,Sumbawanga,TZ,-7.97,31.62,66.2,77,14,11.41,few clouds
428,Yucca Valley,US,34.11,-116.43,84.99,9,0,7.0,clear sky
429,Pasighat,IN,28.07,95.33,74.39,72,0,2.44,clear sky
430,Belyy Yar,RU,53.6,91.39,32.0,83,92,4.47,overcast clouds
431,Tautira,PF,-17.73,-149.15,75.2,88,90,9.17,light rain
432,Zarichne,UA,51.81,26.13,44.55,89,71,5.95,broken clouds
433,Galesong,ID,-5.32,119.37,75.2,88,20,3.36,few clouds
434,Olafsvik,IS,64.89,-23.71,46.45,84,100,4.45,overcast clouds
435,Hay River,CA,60.82,-115.8,26.6,68,90,25.28,light snow
436,Uray,RU,60.12,64.78,32.67,90,4,10.89,clear sky
437,Klyuchi,RU,52.27,79.17,46.94,54,95,10.47,overcast clouds
438,Baghdad,IQ,33.34,44.4,71.6,33,0,6.93,clear sky
439,Russell,US,32.35,-85.2,71.6,49,1,8.05,clear sky
440,Udachnyy,RU,66.42,112.4,2.01,92,0,3.49,clear sky
441,Seminole,US,28.71,-81.21,88.0,45,1,9.17,clear sky
442,Baruun-Urt,MN,46.68,113.28,33.82,84,95,2.62,overcast clouds
443,Ust-Ilimsk,RU,58.0,102.66,25.88,96,100,7.27,overcast clouds
444,Perevolotskiy,RU,51.88,54.19,53.17,79,85,11.83,overcast clouds
445,Mpophomeni,ZA,-29.57,30.19,62.01,94,50,2.75,scattered clouds
446,Oklahoma City,US,35.47,-97.52,69.01,20,75,6.93,broken clouds
447,Tura,IN,25.52,90.22,72.9,93,0,3.56,clear sky
448,Tabuk,PH,17.42,121.44,74.25,90,97,3.09,overcast clouds
449,Batagay-Alyta,RU,67.8,130.41,12.27,86,100,1.7,overcast clouds
450,Methoni,GR,36.82,21.7,75.99,88,40,5.82,scattered clouds
451,Veraval,IN,20.9,70.37,82.33,82,100,11.52,overcast clouds
452,Tabou,CI,4.42,-7.35,77.0,88,96,6.64,overcast clouds
453,Makaha,US,21.47,-158.22,84.2,65,75,5.82,broken clouds
454,Dzaoudzi,YT,-12.79,45.27,78.8,83,0,12.75,clear sky
455,Diego De Almagro,CL,-26.37,-70.05,77.7,17,0,6.6,clear sky
456,Moose Factory,CA,51.26,-80.61,41.0,52,20,9.17,few clouds
457,Price,US,39.6,-110.81,64.4,15,1,5.82,clear sky
458,Lumby,CA,50.25,-118.97,48.99,95,100,1.79,overcast clouds
459,Seoul,KR,37.57,126.98,46.4,100,1,1.95,mist
460,Pevek,RU,69.7,170.31,35.92,85,49,12.8,scattered clouds
461,Sao Joao Da Barra,BR,-21.64,-41.05,73.4,73,90,14.99,overcast clouds
462,Lafiagi,NG,8.87,5.42,78.96,78,15,4.32,few clouds
463,Yumen,CN,40.28,97.2,41.97,50,33,12.68,scattered clouds
464,Inhambane,MZ,-23.86,35.38,69.51,84,2,9.1,clear sky
465,Bosobolo,CD,4.18,19.9,71.64,94,99,0.96,overcast clouds
466,Sturgeon Bay,US,44.83,-87.38,48.2,45,75,18.34,broken clouds
467,Khandyga,RU,62.67,135.6,11.82,92,11,2.68,few clouds
468,Hidalgotitlan,MX,17.78,-94.63,86.0,70,75,13.87,broken clouds
469,Oksfjord,NO,70.24,22.35,33.8,90,90,8.05,light rain
470,Gat,IL,31.61,34.76,73.99,69,75,3.36,broken clouds
471,Ahmadpur East,PK,29.14,71.26,71.58,21,0,0.16,clear sky
472,Atascadero,US,35.49,-120.67,96.01,25,62,5.99,broken clouds
473,Luau,AO,-10.71,22.22,68.74,84,23,1.77,light rain
474,Chimbote,PE,-9.09,-78.58,65.41,78,9,7.63,clear sky
475,Daoukro,CI,7.06,-3.96,72.55,97,92,3.13,overcast clouds
476,Erenhot,CN,43.65,111.98,41.0,55,0,10.31,clear sky
477,Oleksandrivka,UA,48.96,32.23,58.51,90,91,3.47,overcast clouds
478,Muana,BR,-1.53,-49.22,82.47,68,88,8.19,light rain
479,Konevo,RU,62.12,39.32,33.76,92,89,6.89,overcast clouds
480,Nantucket,US,41.28,-70.1,68.0,77,1,13.87,clear sky
481,Praia,CV,14.92,-23.51,78.8,88,91,4.7,overcast clouds
482,Deoranian,IN,28.63,79.48,69.22,43,1,4.07,clear sky
483,Irbeyskoye,RU,55.64,95.45,33.75,89,100,5.84,overcast clouds
484,Lashio,MM,22.93,97.75,63.86,99,99,1.92,overcast clouds
485,Talnakh,RU,69.49,88.4,12.2,85,78,6.71,broken clouds
486,Labuhan,ID,-6.88,112.21,77.86,77,100,11.56,overcast clouds
487,Nueva Loja,EC,0.08,-76.88,75.2,100,75,2.24,moderate rain
488,Pochutla,MX,15.74,-96.47,87.8,66,40,11.41,scattered clouds
489,Davila,PH,18.47,120.58,75.2,94,20,3.36,few clouds
490,Ambilobe,MG,-13.2,49.05,71.24,73,30,3.09,scattered clouds
491,Samana,DO,19.21,-69.34,86.0,79,40,4.7,scattered clouds
492,Roald,NO,62.58,6.13,44.6,100,75,4.7,light intensity drizzle
493,Camana,PE,-16.62,-72.71,65.91,73,61,5.59,broken clouds
494,Marzuq,YE,14.4,46.47,66.72,26,0,1.43,clear sky
495,Pravda,RU,46.94,142.01,26.6,92,0,11.18,clear sky
496,Goderich,CA,43.75,-81.72,51.01,68,48,17.34,scattered clouds
497,Rastolita,RO,46.97,24.99,55.0,86,99,1.01,overcast clouds
498,Baependi,BR,-21.96,-44.89,63.07,87,100,4.54,moderate rain
499,Ahuimanu,US,21.44,-157.84,84.2,66,20,5.79,few clouds
500,Storforshei,NO,66.4,14.52,45.0,87,75,8.05,broken clouds
501,Turuvekere,IN,13.16,76.67,64.15,92,23,5.91,few clouds
502,Flinders,AU,-34.58,150.86,63.0,83,100,4.0,light rain
503,Pangai,TO,-19.8,-174.35,73.4,94,90,12.75,light intensity shower rain
504,Cairns,AU,-16.92,145.77,75.99,60,3,9.17,clear sky
505,Teknaf,BD,20.86,92.31,80.47,86,98,5.28,overcast clouds
506,Klaksvik,FO,62.23,-6.59,42.8,93,99,13.87,overcast clouds
507,Matara,LK,5.95,80.54,77.16,88,43,10.45,scattered clouds
508,Bayonet Point,US,28.33,-82.68,84.0,66,77,9.78,broken clouds
509,Vao,NC,-22.67,167.48,69.3,76,2,19.22,clear sky
510,Abu Kamal,SY,34.45,40.92,68.32,33,0,5.68,clear sky
511,Tenenkou,ML,14.46,-4.92,89.64,28,96,2.73,overcast clouds
512,Radovljica,SI,46.34,14.17,44.6,100,75,1.01,broken clouds
513,Kavaratti,IN,10.57,72.64,81.19,78,15,13.69,light rain
514,Naifaru,MV,5.44,73.37,82.0,73,11,16.37,few clouds
515,Yulara,AU,-25.24,130.99,75.2,33,0,10.29,clear sky
516,Laguna,US,38.42,-121.42,95.0,11,1,10.29,clear sky
517,Aligudarz,IR,33.4,49.69,45.5,41,0,3.13,clear sky
518,Tonj,SS,7.27,28.68,72.81,92,100,1.92,light rain
519,Umba,RU,66.69,34.34,33.89,88,100,3.62,overcast clouds
520,Coari,BR,-4.08,-63.14,82.49,69,100,2.08,overcast clouds
521,Chirongui,YT,-12.93,45.15,78.8,83,0,12.75,clear sky
522,Lagos,NG,6.58,3.75,77.41,89,83,4.92,broken clouds
523,Ipanema,BR,-30.14,-51.22,71.6,60,2,24.16,clear sky
524,Novyy Urengoy,RU,66.08,76.63,30.87,99,99,16.26,overcast clouds
525,Whitefish,US,48.41,-114.34,44.6,81,90,5.41,overcast clouds
526,Mareeba,AU,-17.0,145.43,75.99,60,8,9.17,clear sky
527,Kurilsk,RU,45.23,147.88,50.29,77,77,12.82,light rain
528,Kiskore,HU,47.5,20.5,46.99,93,20,4.7,few clouds
529,Bengkulu,ID,-3.8,102.27,74.73,88,57,3.67,broken clouds
530,Cuamba,MZ,-14.8,36.54,72.95,63,10,5.5,clear sky
531,Kyra,RU,49.58,111.98,29.37,90,96,4.38,overcast clouds
532,Ilhabela,BR,-23.78,-45.36,67.42,78,90,5.57,overcast clouds
533,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,84.16,69,78,1.97,heavy intensity rain
534,Vryburg,ZA,-26.96,24.73,69.66,23,0,5.44,clear sky
535,Kudahuvadhoo,MV,2.67,72.89,82.15,78,72,19.26,light rain
536,Neka,IR,36.65,53.3,58.69,72,0,3.44,clear sky
537,Cockburn Town,TC,21.46,-71.14,83.84,79,3,18.86,light rain
538,Bereda,ES,43.27,-7.54,50.0,100,100,1.99,overcast clouds
539,Mayo,US,38.89,-76.51,57.2,82,1,4.7,clear sky
540,Gainesville,US,29.65,-82.32,84.2,54,1,3.36,clear sky
541,Vologda,RU,59.22,39.89,32.47,95,38,8.86,scattered clouds
542,Tateyama,JP,34.98,139.87,55.4,87,75,12.75,light rain
543,San Blas,MX,21.52,-105.27,89.6,29,5,8.05,clear sky
544,Lahat,ID,-3.8,103.53,73.09,89,88,2.13,light rain
545,Kuito,AO,-12.38,16.93,62.47,82,99,0.36,overcast clouds
546,Karwar,IN,14.8,74.13,77.76,87,23,8.28,few clouds
547,Constantine,DZ,36.37,6.61,48.2,81,0,2.24,clear sky
548,Tutoia,BR,-2.76,-42.27,80.33,79,77,11.5,broken clouds
549,Atambua,ID,-9.11,124.89,74.64,60,5,2.39,clear sky
550,Oudtshoorn,ZA,-33.59,22.2,57.2,100,1,5.82,clear sky
551,Lingao,CN,19.91,109.69,76.75,84,100,24.29,light rain
552,Moranbah,AU,-22.0,148.05,68.65,63,0,11.05,clear sky
553,Kushiro,JP,42.98,144.37,47.43,75,98,4.09,overcast clouds
554,Naspur,IN,18.83,79.45,77.58,83,100,2.57,moderate rain
555,Gushikawa,JP,26.35,127.87,73.4,88,75,3.36,mist
556,Kerema,PG,-7.96,145.78,77.79,86,100,1.52,light rain
557,Porbandar,IN,21.64,69.61,84.43,69,100,8.77,light rain
558,Marienburg,PL,54.04,19.03,44.01,100,75,5.03,broken clouds
559,Clifton,US,40.86,-74.16,53.01,87,90,3.36,overcast clouds
560,Port Pirie,AU,-33.18,138.02,55.4,100,90,13.87,overcast clouds
561,Ashcroft,CA,50.72,-121.29,62.6,81,75,9.17,broken clouds
562,Fuling,CN,29.7,107.39,58.1,91,100,0.92,light rain
563,Jaisinghnagar,IN,23.7,81.38,73.54,89,3,3.33,clear sky
564,Yekaterinovka,RU,52.05,44.35,49.15,82,95,12.06,overcast clouds
565,Vicuna,CL,-30.03,-70.71,77.0,18,0,4.0,clear sky
566,Taitung,TW,22.76,121.14,76.41,79,84,14.18,broken clouds
567,Tiangua,BR,-3.73,-40.99,72.28,76,77,8.9,broken clouds
568,Senanga,ZM,-16.12,23.27,74.7,29,0,6.91,clear sky
569,Kandrian,PG,-6.22,149.55,79.95,84,97,2.66,light rain
570,Lekoni,GA,-1.58,14.26,73.71,86,98,7.11,moderate rain
571,Kosh-Agach,RU,50.0,88.67,23.72,92,0,1.28,clear sky
572,Kharan,PK,28.58,65.42,59.83,27,0,9.22,clear sky
573,Nelson Bay,AU,-32.72,152.15,73.0,77,40,12.75,scattered clouds
574,Baie-Comeau,CA,49.22,-68.15,44.6,100,90,2.24,light rain
575,Rundu,NA,-17.93,19.77,74.3,20,4,8.86,clear sky
576,Belmonte,BR,-15.86,-38.88,75.2,88,75,4.7,broken clouds
577,Moron,AR,-34.65,-58.62,73.0,66,0,4.0,clear sky
578,Rambha,IN,19.52,85.1,79.3,84,56,1.83,broken clouds
579,Hvolsvollur,IS,63.75,-20.22,42.01,92,0,7.0,clear sky
580,Grand-Lahou,CI,5.14,-5.02,76.33,91,70,7.92,broken clouds
581,Champerico,GT,14.3,-91.92,87.8,66,40,4.7,scattered clouds
582,Herat,AF,34.5,62.0,41.54,61,0,7.09,clear sky
583,Sistranda,NO,63.73,8.83,46.0,93,99,13.0,overcast clouds
584,Elliot Lake,CA,46.38,-82.63,42.8,75,1,10.29,clear sky
585,Touros,BR,-5.2,-35.46,78.8,74,75,11.41,broken clouds
586,Stephenville,US,32.22,-98.2,71.6,21,1,6.93,clear sky
587,Port Macquarie,AU,-31.43,152.92,72.0,72,35,1.01,scattered clouds
588,Athabasca,CA,54.72,-113.29,31.21,64,100,13.67,overcast clouds
589,Bilibino,RU,68.05,166.44,27.32,97,99,1.21,overcast clouds
590,Miri,MY,4.41,114.01,77.0,94,40,4.7,scattered clouds
591,Lockhart,US,28.62,-81.44,89.01,45,40,4.7,scattered clouds
592,Kumasi,GH,6.69,-1.62,72.79,97,100,3.89,overcast clouds
593,Brae,GB,60.4,-1.35,44.6,93,100,9.17,overcast clouds
594,Kautokeino,NO,69.01,23.04,32.54,96,100,5.06,overcast clouds
595,Cozumel,MX,20.51,-86.95,84.2,79,75,10.29,broken clouds
596,Cocobeach,GA,1.0,9.58,80.6,83,40,8.05,scattered clouds
597,Makakilo City,US,21.35,-158.09,84.2,70,40,9.17,scattered clouds
598,Kununurra,AU,-15.77,128.73,77.0,94,0,5.82,clear sky
599,Rawson,AR,-43.3,-65.1,71.55,39,2,6.53,clear sky
600,Huoqiu,CN,32.34,116.27,52.3,78,1,5.61,clear sky
601,Cidreira,BR,-30.18,-50.21,64.38,80,11,18.7,few clouds
602,Vallenar,CL,-28.57,-70.76,77.54,24,0,5.97,clear sky
603,Sirnak,TR,37.52,42.46,52.65,43,0,3.69,clear sky
604,Awbari,LY,26.59,12.78,83.05,15,63,14.09,broken clouds
605,Mizdah,LY,31.45,12.98,64.85,70,97,13.87,overcast clouds
606,Iquitos,PE,-3.75,-73.25,87.8,58,20,4.7,few clouds
607,Sangar,RU,63.92,127.47,18.46,97,100,5.66,light snow
608,Dondo,MZ,-19.61,34.74,73.4,78,0,11.41,clear sky
609,Bambanglipuro,ID,-7.95,110.28,78.01,80,100,5.28,overcast clouds
610,Mehamn,NO,71.04,27.85,30.2,92,40,6.93,scattered clouds
611,Tazovskiy,RU,67.47,78.7,29.08,98,100,19.01,overcast clouds
612,Sambava,MG,-14.27,50.17,70.88,86,2,8.72,clear sky
613,Dalnerechensk,RU,45.93,133.72,34.61,88,0,7.83,clear sky
614,Tupelo,US,34.26,-88.7,64.4,31,1,16.11,clear sky
615,Dalbandin,PK,28.89,64.41,54.46,33,0,5.88,clear sky
616,Olga,RU,43.74,135.29,37.78,81,0,5.03,clear sky
617,Ponta Delgada,PT,37.73,-25.67,64.4,88,40,12.75,scattered clouds
618,Ponazyrevo,RU,58.36,46.31,33.4,93,72,6.26,broken clouds
619,Mociu,RO,46.8,24.03,54.0,93,75,3.36,broken clouds
620,Eyl,SO,7.98,49.82,79.95,80,37,14.52,scattered clouds
621,Arlit,NE,18.74,7.39,93.42,11,0,8.14,clear sky
622,Qiongshan,CN,20.01,110.35,75.2,100,75,17.9,broken clouds
623,Port-Cartier,CA,50.03,-66.87,46.0,100,90,8.05,mist
624,Ambon,ID,-3.7,128.18,77.0,94,40,3.36,scattered clouds
625,Xinmin,CN,41.99,122.83,44.6,56,0,6.71,clear sky
626,Warrnambool,AU,-38.38,142.48,55.0,96,100,3.0,overcast clouds
627,Nazarovo,RU,56.01,90.39,37.18,86,99,11.68,overcast clouds
628,Lichinga,MZ,-13.31,35.24,65.59,78,28,3.94,scattered clouds
629,Sheridan,US,44.83,-106.92,55.0,34,90,6.93,overcast clouds
630,Sur,OM,22.57,59.53,78.15,47,0,10.49,clear sky
631,Ornskoldsvik,SE,63.29,18.72,37.4,93,11,6.93,few clouds
632,Gravdal,NO,68.12,13.5,46.4,81,75,20.8,shower rain
633,Yangshe,CN,31.89,120.61,55.99,99,0,6.31,clear sky
634,Nalut,LY,30.33,10.85,73.35,47,76,17.34,broken clouds
635,Acala,MX,16.57,-92.8,87.8,55,40,5.82,scattered clouds
636,Callaguip,PH,18.07,120.49,75.2,94,20,3.36,few clouds
637,Srednekolymsk,RU,67.45,153.68,25.45,98,90,11.88,light snow
638,Wynyard,AU,-41.0,145.72,46.0,87,100,8.99,light rain
639,Hervey Bay,AU,-25.3,152.85,66.2,77,40,6.93,scattered clouds
640,Xai-Xai,MZ,-25.05,33.64,70.29,84,37,3.33,scattered clouds
641,Olinda,BR,-8.01,-34.86,80.6,74,75,6.93,broken clouds
642,Graaff-Reinet,ZA,-32.25,24.53,66.54,51,0,1.52,clear sky
643,Nishihara,JP,26.18,127.76,78.8,94,75,3.36,broken clouds
644,Aksarka,RU,66.56,67.8,30.2,99,100,23.73,overcast clouds
645,Argayash,RU,55.49,60.88,55.4,54,20,13.42,few clouds
646,Tingo Maria,PE,-9.29,-76.01,73.4,49,90,14.99,overcast clouds
647,Arman,RU,59.7,150.17,29.88,84,18,4.76,few clouds
648,Whitianga,NZ,-36.83,175.7,57.74,44,0,5.23,clear sky
649,Kenai,US,60.55,-151.26,37.99,59,1,11.41,clear sky
650,Axim,GH,4.87,-2.24,76.5,88,87,7.63,overcast clouds
651,Port Lincoln,AU,-34.73,135.87,54.07,71,100,14.72,overcast clouds
652,Nesna,NO,66.2,13.02,45.0,87,75,8.05,broken clouds
653,Kieta,PG,-6.22,155.63,84.02,64,74,2.42,broken clouds
654,Vodnyy,RU,63.5,53.41,31.8,95,100,7.85,overcast clouds
655,Votkinsk,RU,57.05,53.99,36.0,93,100,1.99,moderate rain
656,Ziyang,CN,29.25,117.85,58.28,92,100,3.13,overcast clouds
657,Cayenne,GF,4.93,-52.33,82.4,65,0,5.82,clear sky
658,Mingguang,CN,32.78,117.96,53.37,92,24,4.07,few clouds
659,Bubaque,GW,11.28,-15.83,82.9,84,100,10.85,overcast clouds
660,Buraydah,SA,26.33,43.98,73.4,25,0,1.12,clear sky
661,Mumford,GH,5.26,-0.76,77.52,87,90,11.81,overcast clouds
662,Dogbo,BJ,6.82,1.78,74.61,95,93,3.94,overcast clouds
663,Honiara,SB,-9.43,159.95,82.4,78,20,4.59,few clouds
664,Whyalla,AU,-33.03,137.58,55.4,100,90,13.87,overcast clouds
665,Imbituba,BR,-28.24,-48.67,68.0,77,4,13.87,clear sky
666,Council Bluffs,US,41.26,-95.86,59.0,28,75,11.43,broken clouds
667,Fukue,JP,32.69,128.84,65.82,67,100,19.08,overcast clouds
668,Ituporanga,BR,-27.41,-49.6,69.01,73,1,3.0,clear sky
669,Nortelandia,BR,-14.45,-56.8,87.46,44,81,6.2,light rain
670,Deputatskiy,RU,69.3,139.9,13.06,97,100,9.33,light snow
671,Havoysund,NO,71.0,24.66,32.0,84,40,13.87,scattered clouds
672,Winnemucca,US,40.97,-117.74,69.8,13,1,3.36,clear sky
673,Manutuke,NZ,-38.68,177.92,55.0,56,0,8.99,clear sky
674,Abnub,EG,27.27,31.15,75.2,60,0,13.87,clear sky
675,Taoudenni,ML,22.68,-3.98,87.96,16,0,7.94,clear sky
676,Adiake,CI,5.29,-3.3,80.6,83,20,11.41,few clouds
677,Fare,PF,-16.7,-151.02,78.76,81,84,13.98,light rain
678,Baglung,NP,28.27,83.59,64.26,70,2,3.96,clear sky
679,Wah,PK,33.8,72.7,66.0,63,0,4.7,haze
680,Jiutai,CN,44.15,125.83,42.8,48,0,13.42,clear sky
681,Pozega,HR,45.34,17.69,48.99,93,75,2.24,light rain
682,Hami,CN,42.8,93.45,43.0,51,3,6.33,clear sky
683,Boyolangu,ID,-8.12,111.89,73.87,88,100,4.03,moderate rain
684,Malanje,AO,-9.54,16.34,68.11,81,64,1.12,broken clouds
685,Mairi,BR,-11.71,-40.15,79.29,40,0,10.2,clear sky
686,Kodinsk,RU,58.69,99.18,26.19,96,100,5.14,overcast clouds
687,Kara,TG,9.55,1.19,75.2,100,20,3.6,few clouds
688,Viedma,AR,-40.81,-63.0,84.0,31,0,5.99,clear sky
689,Corsicana,US,32.1,-96.47,71.6,28,1,10.29,clear sky
690,Le Robert,MQ,14.68,-60.94,84.2,79,81,9.17,broken clouds
691,Roma,US,43.21,-75.46,48.2,66,75,5.82,broken clouds
692,Bossier City,US,32.52,-93.73,71.6,30,1,9.17,clear sky
693,Tianpeng,CN,30.99,103.94,59.0,87,40,2.08,scattered clouds
694,Siemiatycze,PL,52.43,22.86,44.01,89,98,3.0,overcast clouds
695,Bogovarovo,RU,58.98,47.02,32.5,96,92,5.97,overcast clouds
696,Ampanihy,MG,-24.7,44.75,68.74,74,98,15.99,overcast clouds
697,Krasnoselkup,RU,65.7,82.47,29.32,98,100,15.84,overcast clouds
698,Isangel,VU,-19.55,169.27,77.0,83,20,9.17,few clouds
699,Quelimane,MZ,-17.88,36.89,75.2,78,40,3.36,scattered clouds
700,Kholmogory,RU,64.22,41.66,33.8,86,40,6.71,scattered clouds
701,Korgen,NO,66.08,13.82,45.0,87,75,8.05,broken clouds
